Subsegmento,Sexo,Region,Edad,Renta,Antiguedad,Internauta,Adicional,Dualidad,Monoproducto,Ctacte,Consumo,Hipotecario,Debito,Cuentas,TC,CUPO_L1,CUPO_L2,CUPO_MX,FlgAct_T12,FlgActCN_T12,FlgActCI_T12,FlgActAN_T12,FlgActAI_T12,FlgActPAT_T12,FlgActCCPC_T12,FlgActCCOT_T12,FlgActCOL_T12,Fac_T12,Txs_T12,FacCN_T12,TxsCN_T12,FacCI_T12,TxsCI_T12,FacAN_T12,TxsAN_T12,FacAI_T12,TxsAI_T12,FacPAT_T12,TxsPAT_T12,FacCCPC_T12,TxsCCPC_T12,FacCCOT_T12,TxsCCOT_T12,FacCOL_T12,TxsCOL_T12,FacDebCom_T12,TxsDebCom_T12,FacDebAtm_T12,TxsDebAtm_T12,Col_T12,ColL1TE_T12,PagoNac_T12,PagoInt_T12,EeccNac_T12,EeccInt_T12,UsoL1_T12,UsoL2_T12,UsoLI_T12,target
170,M,13.0,51,611994.2,38,1,1,0,0,1,0,1,0,1,2,2695000,850153.0,4400.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,189198.0,10.0,189198.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36508.0,1.0,39990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57582.0,0.0,273664.0,0.0,129005.0,0.0,44868.0,89710.0,0.0,0
170,H,13.0,53,720357.0,72,1,1,1,0,1,0,1,1,2,4,1098000,1960000.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803880.0,269.0,200515.0,0.0,201048.0,0.0,201048.0,615884.0,0.0,0
160,M,5.0,53,474042.0,33,0,0,1,0,1,0,0,1,2,2,2111680,240001.0,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0,14.0,233489.0,325.0,190094.0,0.0,141165.0,0.0,141165.0,111291.0,0.0,0
160,H,13.0,50,2040461.0,143,1,1,1,0,1,0,0,0,3,7,2540000,402000.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484028.0,2483028.0,80000.0,0.0,2571206.0,0.0,2552121.9,0.0,0.0,0
170,H,13.0,51,1216977.0,36,1,0,0,0,1,0,1,1,1,1,1300000,1.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710000.0,8.0,324635.0,250449.0,0.0,0.0,278143.0,0.0,278143.0,51673.0,0.0,0
170,H,13.0,48,824097.6,92,0,0,0,0,1,0,0,1,1,1,1980000,240000.0,3000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158970.0,4.0,158970.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,3.0,158970.0,0.0,54199.0,0.0,73665.0,-166.22,159425.0,0.0,-166.22,0
160,H,13.0,52,334989.0,13,0,1,0,0,1,0,0,1,1,2,200000,40000.0,400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16368.0,1.0,16368.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65960.0,4.0,192000.0,6.0,48632.0,0.0,32717.0,0.0,33587.0,0.0,33587.0,17265.0,0.0,0
170,H,13.0,59,948784.0,66,1,1,0,0,1,0,0,1,1,2,6410000,1.0,9000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73055.0,2.0,73055.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,6.0,73055.0,0.0,55416.0,0.0,27323.0,0.0,73510.0,0.0,0.0,0
170,M,12.0,51,609604.0,32,0,1,1,0,1,0,1,1,2,3,1250000,2.0,1550.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28549.0,2.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23549.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74211.0,0.0,55135.0,0.0,58714.0,0.0,63714.0,35249.0,0.0,0
151,M,13.0,53,751407.2,105,1,1,0,0,1,0,1,1,1,2,2617000,150000.0,2792.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40537.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40537.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,3.0,39000.0,2.0,43200.0,0.0,50000.0,0.0,-1501.0,0.0,-1501.0,0.0,0.0,0
160,H,13.0,44,151159.0,106,1,0,0,0,1,0,1,1,1,1,2145000,1.0,3300.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,343587.5388,2.0,12023.0,1.0,0.0,0.0,0.0,0.0,331564.5388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1.0,951458.54,444171.0,597789.0,0.0,472576.0,0.0,484599.0,163700.0,614.68,0
160,H,5.0,49,600329.0,61,1,1,1,0,1,0,0,1,2,3,600002,120000.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104330.0,5.0,104330.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103908.0,18.0,333000.0,13.0,109515.0,5185.0,5000.0,0.0,10178.0,0.0,109555.43,0.0,0.0,0
170,H,13.0,43,885387.0,32,1,0,0,0,1,0,0,1,1,1,1190000,170000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174944.0,15.0,174944.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695000.0,6.0,284682.0,0.0,242925.0,0.0,270624.0,0.0,276594.0,26490.0,0.0,0
170,M,7.0,52,767080.0,28,1,0,1,0,1,0,1,1,2,2,1943000,2.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,360140.0,14.0,1292000.0,22.0,182834.0,0.0,62834.0,0.0,62834.0,0.0,120000.0,0.0,0.0,0
160,H,8.0,50,722444.0,26,1,0,0,0,1,0,0,1,1,1,1200000,240000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,H,12.0,51,420571.0,119,1,1,0,0,1,0,0,0,1,2,1497000,1540001.0,3720.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112517.0,1107517.0,36000.0,0.0,1169230.0,0.0,1169230.0,0.0,0.0,0
160,H,13.0,50,261226.0,152,1,1,0,0,1,0,0,1,1,2,1190000,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36585.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36585.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215000.0,13.0,1356213.0,1314851.0,48000.0,0.0,1407903.0,0.0,1407903.0,0.0,0.0,0
170,M,13.0,50,1043798.0,23,0,0,1,0,1,0,0,1,2,2,800000,160000.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374447.0,369413.0,15000.0,0.0,390944.0,0.0,390944.0,0.0,0.0,1
160,M,8.0,53,535052.0,6,1,0,1,0,1,0,0,1,2,2,800000,160000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,M,8.0,52,459000.0,59,0,0,0,1,0,0,0,0,1,1,3478750,350001.0,3690.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88799.0,4.0,88799.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88799.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363014.0,299883.0,80000.0,0.0,367366.0,-0.25,367366.0,101336.0,-0.25,0
160,M,10.0,52,419976.0,25,0,0,0,0,1,0,0,1,1,1,300000,60000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122137.0,5.0,122137.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46373.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1.0,104448.0,0.0,50113.0,0.0,98290.0,0.0,98290.0,44141.0,0.0,0
151,H,13.0,47,514767.6,56,1,1,0,1,0,0,0,0,1,2,920000,1.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302414.0,13.0,302414.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747049.0,402.0,300252.0,0.0,300252.0,0.0,286636.56,483457.0,0.0,0
160,H,13.0,54,550152.4,51,1,0,0,0,1,0,0,1,1,1,1036000,140000.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35317.0,35317.0,5000.0,0.0,40270.0,0.0,35857.26,0.0,0.0,0
170,M,13.0,50,761586.0,44,1,0,0,0,1,0,1,1,1,1,1015000,1.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67924.0,2.0,67924.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307669.0,19.0,123000.0,6.0,87924.0,0.0,40590.0,0.0,87924.0,0.0,87924.0,0.0,0.0,0
170,M,13.0,50,983479.0,134,1,0,0,0,1,0,0,0,1,1,435000,1.0,2775.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90766.0,7.0,90766.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87272.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379411.0,226373.0,100000.0,0.0,352539.0,0.0,254243.0,115349.0,0.0,0
151,M,13.0,52,209000.0,59,0,1,0,1,0,0,0,0,1,3,1590000,1.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14786.0,24.0,18185.0,0.0,29906.0,0.0,29906.0,11266.0,0.0,0
170,M,13.0,51,945449.0,30,1,1,0,0,1,0,0,1,1,4,300000,60000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147469.0,2.0,147469.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112942.0,6.0,346000.0,7.0,93685.0,60336.0,0.0,0.0,98745.0,0.0,232595.0,0.0,0.0,0
160,M,13.0,49,529054.0,28,1,0,0,0,1,0,0,1,1,1,500000,300000.0,800.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271023.0,7.0,271023.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124000.0,1.0,0.0,0.0,0.0,0.0,43300.0,6.0,218000.0,14.0,225487.0,0.0,74186.0,0.0,225487.0,0.0,225487.0,82667.0,0.0,0
170,H,13.0,53,727844.0,10,1,0,1,0,1,0,0,1,2,2,1000000,200000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,51,486302.0,10,1,1,1,0,1,0,0,1,2,6,600000,120000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,H,13.0,53,1200797.0,66,0,0,0,0,1,0,1,0,1,1,500000,100000.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14777.0,0.0,0.0,0.0,14777.0,0.0,14777.0,0.0,0.0,0
170,M,13.0,52,640000.0,77,1,0,0,0,1,0,0,1,1,1,1000000,1.0,4500.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,464653.0,27.0,364653.0,26.0,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,129766.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,177000.0,4.0,943451.0,438249.0,15000.0,0.0,352663.0,0.0,672008.26,395955.0,0.0,0
160,M,13.0,52,301571.0,41,1,0,1,0,1,0,0,1,3,3,2220000,251001.0,3646.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46050.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46050.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831000.0,18.0,218611.0,156994.0,126700.0,0.0,222406.0,0.0,222406.0,10947.0,0.0,0
160,H,13.0,51,489433.0,11,0,1,1,0,1,0,0,1,2,3,1100000,240000.0,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,M,7.0,55,553567.0,22,0,0,0,0,1,0,0,1,1,1,400000,80000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,1.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,28559.0,0.0,13559.0,0.0,20000.0,0.0,0.0,1
170,H,8.0,51,1412846.0,16,0,0,1,0,1,0,0,1,2,2,4000000,400000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,H,9.0,47,1463612.0,10,1,0,1,0,1,0,0,1,2,2,1000000,200000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,M,13.0,50,458911.0,35,0,0,1,0,1,0,1,1,2,2,2078000,81000.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43492.0,2.0,43492.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43492.0,2.0,0.0,0.0,0.0,0.0,68000.0,4.0,168305.0,61122.0,0.0,0.0,110470.0,0.0,110470.0,89053.0,0.0,0
170,H,13.0,51,829277.0,66,1,0,0,0,1,0,0,1,1,1,877000,150000.0,1170.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134824.0,6.0,134824.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95804.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,419000.0,13.0,685198.0,351108.0,200000.0,0.0,584987.0,0.0,584987.0,229758.0,0.0,0
160,M,13.0,52,559124.0,23,0,0,0,0,1,0,0,1,1,1,600000,120000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42419.0,2.0,42419.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42419.0,0.0,0.0,0.0,42874.0,0.0,42874.0,0.0,0.0,0
170,H,8.0,50,1097765.0,93,0,1,0,0,1,0,0,0,1,2,2800350,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150428.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150428.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196143.0,0.0,156008.0,0.0,196598.0,0.0,196598.0,0.0,0.0,1
170,M,13.0,46,817217.0,12,0,0,1,0,1,0,0,1,2,2,800000,160000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,H,13.0,49,841181.0,26,1,0,1,0,1,0,0,1,2,2,1000000,200000.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51133.0,1.0,51133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28500.0,0.0,142999.0,0.0,28955.0,0.0,28955.0,51133.0,0.0,0
160,H,13.0,54,498726.0,8,0,0,1,0,1,0,0,1,2,2,600000,120000.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,H,6.0,52,1052214.0,53,0,0,1,0,1,0,0,1,2,2,2860960,141000.0,3570.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90571.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90571.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51920.0,4.0,520000.0,6.0,111324.0,20753.0,75871.0,0.0,112644.0,-0.4,112644.0,0.0,-0.4,0
170,H,13.0,54,677841.0,28,0,1,0,0,1,0,1,1,1,2,600000,80000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11190.0,1.0,11190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20819.0,2.0,934000.0,8.0,22517.0,0.0,0.0,0.0,17308.0,0.0,17308.0,5664.0,0.0,0
160,M,13.0,53,904018.0,106,0,0,0,0,1,0,0,1,1,1,1510000,626683.0,3200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43130.0,2.0,43130.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810113.0,761800.0,40000.0,0.0,800781.0,0.0,796735.04,47547.0,0.0,0
170,H,13.0,48,1025187.0,26,0,0,0,0,1,0,0,1,1,1,1000000,200000.0,1709.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50947.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50947.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56439.0,20137.0,50000.0,0.0,47370.0,0.0,72905.0,9900.0,0.0,0
151,H,2.0,49,929896.0,114,0,1,0,1,0,0,0,0,1,2,2226000,310001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213281.0,206167.0,40000.0,0.0,221977.0,0.0,221977.0,7112.0,0.0,0
170,H,13.0,51,858190.0,75,0,1,0,0,1,0,0,1,1,2,2028000,1.0,3255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541490.0,19.0,708000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,M,9.0,42,445500.0,70,1,1,0,0,1,0,0,1,1,3,300000,1010001.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168491.0,9.0,168491.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61490.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97692.0,0.0,207721.0,0.0,155121.0,0.0,10000.0,80957.0,0.0,0
160,M,10.0,52,514358.0,55,1,0,1,0,1,0,0,1,2,2,1787610,140001.0,1947.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73100.0,5.0,73100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92466.0,4.0,910000.0,8.0,111047.0,0.0,37272.0,0.0,96320.0,0.0,111320.0,0.0,0.0,0
170,M,13.0,52,624590.0,8,0,0,1,0,1,0,0,1,2,2,800000,160000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,51,446567.0,36,1,0,1,0,1,0,0,1,2,2,2400000,2721000.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739814.0,38.0,1128000.0,22.0,1755371.0,0.0,87045.0,0.0,80167.0,0.0,80167.0,1706676.0,0.0,0
170,H,13.0,48,652453.0,120,0,1,0,0,1,0,1,1,1,2,3323000,313500.0,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206606.0,4.0,206606.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0,7.0,348627.0,270.0,207396.0,0.0,308042.0,0.0,350013.0,0.0,0.0,0
170,H,13.0,50,969686.0,14,0,1,0,1,0,0,0,0,1,3,800000,160000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70888.0,3.0,70888.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138567.0,89150.0,50364.0,0.0,139022.0,0.0,160493.0,0.0,0.0,0
160,H,13.0,53,417498.0,14,0,0,1,0,1,0,0,1,2,2,1890000,280000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24906.0,2.0,530000.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,M,13.0,53,270516.0,55,1,1,0,0,1,0,0,1,1,2,750000,1.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172152.0,14.0,199000.0,7.0,65170.0,38526.0,0.0,0.0,67138.0,0.0,67138.0,26644.0,0.0,0
160,H,13.0,48,367803.0,15,0,0,0,0,1,0,0,1,1,1,300000,60000.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
160,H,13.0,50,853324.4,38,0,0,1,0,1,0,0,1,2,2,2455000,2000.0,3833.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358266.0,20.0,358266.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381293.0,27.0,36990.0,0.0,383309.0,0.0,383309.0,0.0,0.0,1
170,H,13.0,53,627745.0,22,0,1,0,0,1,0,1,1,1,2,640000,120000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19990.0,1.0,271000.0,3.0,139120.0,0.0,31215.0,0.0,31215.0,0.0,31215.0,112224.0,0.0,0
151,M,13.0,53,1028471.2,188,0,0,1,0,1,0,0,0,2,2,2522000,193000.0,850.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,1.0,11500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000.0,2.0,131977.0,0.0,216711.0,0.0,76562.0,0.0,76562.0,73133.0,0.0,0
170,H,7.0,48,995320.0,17,0,0,1,0,1,0,0,1,2,2,2000000,400000.0,4000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,999960.0,2.0,999960.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49990.0,1.0,949970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973443.0,6810.0,123204.0,0.0,24895.0,0.0,24895.0,983297.0,0.0,1
151,M,13.0,50,747904.4,81,1,0,0,0,1,0,0,1,1,1,2430000,1.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60507.0,5.0,118000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,H,13.0,36,439095.0,19,1,0,1,0,1,0,1,1,2,2,600000,120000.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,1.0,18000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98000.0,2.0,346243.0,326073.0,14000.0,0.0,360711.0,0.0,360711.0,20332.0,0.0,0
